,time,x_1,y_1,x_2,y_2,x_3,y_3
73,1.42578125,0.0,0.0,0.10586013719008472,-0.9769686089061407,-0.10586013719008472,0.9769686089061407
74,1.4453125,0.0,0.0,0.08589577362923578,-0.9787310624872334,-0.08589577362923578,0.9787310624872334
75,1.46484375,0.0,0.0,0.06589596267633191,-0.9800896141972273,-0.06589596267633191,0.9800896141972273
76,1.484375,0.0,0.0,0.045868941713524944,-0.9810434636003559,-0.045868941713524944,0.9810434636003559
77,1.50390625,0.0,0.0,0.025822969349125674,-0.9815919810301785,-0.025822969349125674,0.9815919810301785
78,1.5234375,0.0,0.0,0.00576632176720018,-0.9817347082591213,-0.00576632176720018,0.9817347082591213
79,1.54296875,0.0,0.0,-0.014292710947061412,-0.981471359085694,0.014292710947061412,0.981471359085694
80,1.5625,0.0,0.0,-0.03434582850418539,-0.98080181983842,0.03434582850418539,0.98080181983842
81,1.58203125,0.0,0.0,-0.05438472412740502,-0.9797261497955734,0.05438472412740502,0.9797261497955734
82,1.6015625,0.0,0.0,-0.07440108828770295,-0.9782445815198733,0.07440108828770295,0.9782445815198733
83,1.62109375,0.0,0.0,-0.09438661245476998,-0.9763575211073435,0.09438661245476998,0.9763575211073435
84,1.640625,0.0,0.0,-0.11433299286170934,-0.9740655483496081,0.11433299286170934,0.9740655483496081
85,1.66015625,0.0,0.0,-0.13423193428128202,-0.9713694168089538,0.13423193428128202,0.9713694168089538
86,1.6796875,0.0,0.0,-0.15407515381145756,-0.9682700538055554,0.15407515381145756,0.9682700538055554
87,1.69921875,0.0,0.0,-0.1738543846680049,-0.9647685603163245,0.1738543846680049,0.9647685603163245
88,1.71875,0.0,0.0,-0.1935613799818313,-0.9608662107849084,0.1935613799818313,0.9608662107849084
89,1.73828125,0.0,0.0,-0.21318791659875203,-0.956564452842436,0.21318791659875203,0.956564452842436
90,1.7578125,0.0,0.0,-0.23272579887935121,-0.9518649069386733,0.23272579887935121,0.9518649069386733
91,1.77734375,0.0,0.0,-0.25216686249657366,-0.9467693658833253,0.25216686249657366,0.9467693658833253
92,1.796875,0.0,0.0,-0.27150297822867026,-0.9412797942972895,0.27150297822867026,0.9412797942972895
93,1.81640625,0.0,0.0,-0.2907260557451039,-0.9353983279737407,0.2907260557451039,0.9353983279737407
94,1.8359375,0.0,0.0,-0.3098280473830105,-0.929127273148999,0.3098280473830105,0.929127273148999
95,1.85546875,0.0,0.0,-0.32880095191179876,-0.9224691056832073,0.32880095191179876,0.9224691056832073
96,1.875,0.0,0.0,-0.34763681828346643,-0.9154264701509198,0.34763681828346643,0.9154264701509198
97,1.89453125,0.0,0.0,-0.3663277493662043,-0.9080021788417777,0.3663277493662043,0.9080021788417777
98,1.9140625,0.0,0.0,-0.3848659056588584,-0.9001992106715235,0.3848659056588584,0.9001992106715235
99,1.93359375,0.0,0.0,-0.4032435089838206,-0.8920207100036848,0.4032435089838206,0.8920207100036848
100,1.953125,0.0,0.0,-0.4214528461559222,-0.8834699853823283,0.4214528461559222,0.8834699853823283
101,1.97265625,0.0,0.0,-0.43948627262491075,-0.8745505081763699,0.43948627262491075,0.8745505081763699
102,1.9921875,0.0,0.0,-0.457336216089099,-0.8652659111359935,0.457336216089099,0.8652659111359935
103,2.01171875,0.0,0.0,-0.474995180077788,-0.8556199868618168,0.474995180077788,0.8556199868618168
104,2.03125,0.0,0.0,-0.4924557475000794,-0.8456166861875117,0.4924557475000794,0.8456166861875117
105,2.05078125,0.0,0.0,-0.509710584157711,-0.8352601164766655,0.509710584157711,0.8352601164766655
106,2.0703125,0.0,0.0,-0.5267524422195685,-0.8245545398347445,0.5267524422195685,0.8245545398347445
107,2.08984375,0.0,0.0,-0.5435741636555509,-0.8135043712370948,0.5435741636555509,0.8135043712370948
108,2.109375,0.0,0.0,-0.560168683627491,-0.8021141765739919,0.560168683627491,0.8021141765739919
109,2.12890625,0.0,0.0,-0.5765290338348626,-0.7903886706138186,0.5765290338348626,0.7903886706138186
110,2.1484375,0.0,0.0,-0.5926483458130372,-0.7783327148855304,0.5926483458130372,0.7783327148855304
111,2.16796875,0.0,0.0,-0.6085198541818845,-0.7659513154816313,0.6085198541818845,0.7659513154816313
112,2.1875,0.0,0.0,-0.624136899842552,-0.7532496207829578,0.624136899842552,0.7532496207829578
113,2.20703125,0.0,0.0,-0.6394929331202936,-0.7402329191066351,0.6394929331202936,0.7402329191066351
114,2.2265625,0.0,0.0,-0.6545815168512613,-0.7269066362786394,0.6545815168512613,0.7269066362786394
115,2.24609375,0.0,0.0,-0.6693963294112184,-0.7132763331324613,0.6693963294112184,0.7132763331324613
116,2.265625,0.0,0.0,-0.6839311676841777,-0.6993477029354361,0.6839311676841777,0.6993477029354361
117,2.28515625,0.0,0.0,-0.6981799499690184,-0.6851265687443628,0.6981799499690184,0.6851265687443628
118,2.3046875,0.0,0.0,-0.712136718822186,-0.6706188806920989,0.712136718822186,0.6706188806920989
119,2.32421875,0.0,0.0,-0.7257956438346324,-0.6558307132068746,0.7257956438346324,0.6558307132068746
120,2.34375,0.0,0.0,-0.7391510243412109,-0.6407682621661283,0.7391510243412109,0.6407682621661283
121,2.36328125,0.0,0.0,-0.7521972920607958,-0.625437841986718,0.7521972920607958,0.625437841986718
122,2.3828125,0.0,0.0,-0.7649290136654567,-0.6098458826534187,0.7649290136654567,0.6098458826534187
123,2.40234375,0.0,0.0,-0.7773408932770814,-0.593998926687663,0.7773408932770814,0.593998926687663
124,2.421875,0.0,0.0,-0.7894277748898986,-0.5779036260585337,0.7894277748898986,0.5779036260585337
125,2.44140625,0.0,0.0,-0.8011846447174232,-0.5615667390380603,0.8011846447174232,0.5615667390380603
126,2.4609375,0.0,0.0,-0.812606633462409,-0.5449951270029141,0.812606633462409,0.5449951270029141
127,2.48046875,0.0,0.0,-0.8236890185084612,-0.5281957511846416,0.8236890185084612,0.5281957511846416
128,2.5,0.0,0.0,-0.8344272260320332,-0.5111756693706081,0.8344272260320332,0.5111756693706081
129,2.51953125,0.0,0.0,-0.8448168330336001,-0.49394203255786456,0.8448168330336001,0.49394203255786456
130,2.5390625,0.0,0.0,-0.8548535692868727,-0.4765020815621793,0.8548535692868727,0.4765020815621793
131,2.55859375,0.0,0.0,-0.8645333192049902,-0.45886314358451,0.8645333192049902,0.45886314358451
132,2.578125,0.0,0.0,-0.8738521236227008,-0.44103262873721627,0.8738521236227008,0.44103262873721627
133,2.59765625,0.0,0.0,-0.882806181493616,-0.42301802653233944,0.882806181493616,0.42301802653233944
134,2.6171875,0.0,0.0,-0.8913918515016959,-0.4048269023342983,0.8913918515016959,0.4048269023342983
135,2.63671875,0.0,0.0,-0.899605653586202,-0.38646689377936716,0.899605653586202,0.38646689377936716
136,2.65625,0.0,0.0,-0.9074442703794272,-0.3679457071643215,0.9074442703794272,0.3679457071643215
137,2.67578125,0.0,0.0,-0.9149045485565881,-0.3492711138066479,0.9149045485565881,0.3492711138066479
138,2.6953125,0.0,0.0,-0.9219835000973445,-0.33045094637872696,0.9219835000973445,0.33045094637872696
139,2.71484375,0.0,0.0,-0.9286783034584833,-0.3114930952184064,0.9286783034584833,0.3114930952184064
140,2.734375,0.0,0.0,-0.9349863046573826,-0.2924055046183848,0.9349863046573826,0.2924055046183848
141,2.75390625,0.0,0.0,-0.9409050182659472,-0.2731961690968318,0.9409050182659472,0.2731961690968318
142,2.7734375,0.0,0.0,-0.9464321283147831,-0.25387312965166736,0.9464321283147831,0.25387312965166736
143,2.79296875,0.0,0.0,-0.951565489107453,-0.23444447000092208,0.951565489107453,0.23444447000092208
144,2.8125,0.0,0.0,-0.9563031259447304,-0.21491831281159368,0.9563031259447304,0.21491831281159368
145,2.83203125,0.0,0.0,-0.9606432357588452,-0.19530281591940618,0.9606432357588452,0.19530281591940618
146,2.8515625,0.0,0.0,-0.9645841876577846,-0.1756061685418684,0.9645841876577846,0.1756061685418684
147,2.87109375,0.0,0.0,-0.968124523379789,-0.1558365874870139,0.968124523379789,0.1558365874870139
148,2.890625,0.0,0.0,-0.9712629576582535,-0.13600231336018895,0.9712629576582535,0.13600231336018895
149,2.91015625,0.0,0.0,-0.9739983784973144,-0.11611160677123625,0.9739983784973144,0.11611160677123625
150,2.9296875,0.0,0.0,-0.9763298473584737,-0.09617274454440156,0.9763298473584737,0.09617274454440156
151,2.94921875,0.0,0.0,-0.9782565992586799,-0.07619401593326668,0.9782565992586799,0.07619401593326668
152,2.96875,0.0,0.0,-0.9797780427803524,-0.056183718842987077,0.9797780427803524,0.056183718842987077
153,2.98828125,0.0,0.0,-0.9808937599939026,-0.03615015606208426,0.9808937599939026,0.03615015606208426
154,3.0078125,0.0,0.0,-0.9816035062933686,-0.016101631506013347,0.9816035062933686,0.016101631506013347
155,3.02734375,0.0,0.0,-0.9819072101458443,0.0039535535253057905,0.9819072101458443,-0.0039535535253057905
156,3.046875,0.0,0.0,-0.9818049727554442,0.02400710407383953,0.9818049727554442,-0.02400710407383953
157,3.06640625,0.0,0.0,-0.9812970676426057,0.04405073523155511,0.9812970676426057,-0.04405073523155511
158,3.0859375,0.0,0.0,-0.9803839401395883,0.0640761758282181,0.9803839401395883,-0.0640761758282181
159,3.10546875,0.0,0.0,-0.9790662068030848,0.08407517209683153,0.9790662068030848,-0.08407517209683153
160,3.125,0.0,0.0,-0.9773446547449157,0.10403949131471638,0.9773446547449157,-0.10403949131471638
161,3.14453125,0.0,0.0,-0.9752202408818286,0.12396092541827608,0.9752202408818286,-0.12396092541827608
162,3.1640625,0.0,0.0,-0.9726940911054752,0.14383129458953167,0.9726940911054752,-0.14383129458953167
163,3.18359375,0.0,0.0,-0.9697674993736888,0.16364245081255968,0.9697674993736888,-0.16364245081255968
164,3.203125,0.0,0.0,-0.9664419267242291,0.18338628139801202,0.9664419267242291,-0.18338628139801202
165,3.22265625,0.0,0.0,-0.9627190002122087,0.2030547124739448,0.9627190002122087,-0.2030547124739448
166,3.2421875,0.0,0.0,-0.9586005117724544,0.22263971244123223,0.9586005117724544,-0.22263971244123223
167,3.26171875,0.0,0.0,-0.9540884170081011,0.2421332953918922,0.9540884170081011,-0.2421332953918922
168,3.28125,0.0,0.0,-0.9491848339067496,0.26152752448870065,0.9491848339067496,-0.26152752448870065
169,3.30078125,0.0,0.0,-0.9438920414855603,0.2808145153045242,0.9438920414855603,-0.2808145153045242
170,3.3203125,0.0,0.0,-0.9382124783666853,0.299986439119853,0.9382124783666853,-0.299986439119853
171,3.33984375,0.0,0.0,-0.9321487412844744,0.3190355261770688,0.9321487412844744,-0.3190355261770688
172,3.359375,0.0,0.0,-0.9257035835259212,0.3379540688900376,0.9257035835259212,-0.3379540688900376
173,3.37890625,0.0,0.0,-0.9188799133058404,0.3567344250076692,0.9188799133058404,-0.3567344250076692
174,3.3984375,0.0,0.0,-0.9116807920782964,0.3753690207301432,0.9116807920782964,-0.3753690207301432
175,3.41796875,0.0,0.0,-0.9041094327858228,0.393850353776552,0.9041094327858228,-0.393850353776552
176,3.4375,0.0,0.0,-0.8961691980479949,0.4121709964027706,0.8961691980479949,-0.4121709964027706
177,3.45703125,0.0,0.0,-0.8878635982909392,0.43032359836841544,0.8878635982909392,-0.43032359836841544
178,3.4765625,0.0,0.0,-0.8791962898193744,0.4483008898518101,0.8791962898193744,-0.4483008898518101
179,3.49609375,0.0,0.0,-0.8701710728328002,0.46609568431193227,0.8701710728328002,-0.46609568431193227
180,3.515625,0.0,0.0,-0.860791889387458,0.4837008812963698,0.860791889387458,-0.4837008812963698
181,3.53515625,0.0,0.0,-0.8510628213057012,0.5011094691943692,0.8510628213057012,-0.5011094691943692
182,3.5546875,0.0,0.0,-0.8409880880344196,0.5183145279341144,0.8409880880344196,-0.5183145279341144
183,3.57421875,0.0,0.0,-0.8305720444541721,0.5353092316234281,0.8305720444541721,-0.5353092316234281
184,3.59375,0.0,0.0,-0.8198191786406832,0.5520868511331406,0.8198191786406832,-0.5520868511331406
185,3.61328125,0.0,0.0,-0.8087341095803661,0.5686407566224252,0.8087341095803661,-0.5686407566224252
186,3.6328125,0.0,0.0,-0.7973215848415321,0.5849644200054522,0.7973215848415321,-0.5849644200054522
187,3.65234375,0.0,0.0,-0.7855864782029509,0.601051417358765,0.7855864782029509,-0.601051417358765
188,3.671875,0.0,0.0,-0.7735337872414173,0.6168954312688315,0.7735337872414173,-0.6168954312688315
189,3.69140625,0.0,0.0,-0.7611686308799844,0.6324902531192792,0.7611686308799844,-0.6324902531192792
190,3.7109375,0.0,0.0,-0.7484962468985102,0.6478297853173662,0.7484962468985102,-0.6478297853173662
191,3.73046875,0.0,0.0,-0.7355219894081625,0.6629080434592948,0.7355219894081625,-0.6629080434592948
192,3.75,0.0,0.0,-0.7222513262915158,0.6777191584340173,0.7222513262915158,-0.6777191584340173
193,3.76953125,0.0,0.0,-0.7086898366098668,0.6922573784652365,0.7086898366098668,-0.6922573784652365
194,3.7890625,0.0,0.0,-0.69484320797938,0.7065170710913428,0.69484320797938,-0.7065170710913428
195,3.80859375,0.0,0.0,-0.6807172339176649,0.7204927250830813,0.6807172339176649,-0.7204927250830813
196,3.828125,0.0,0.0,-0.6663178111623719,0.7341789522987817,0.6663178111623719,-0.7341789522987817
197,3.84765625,0.0,0.0,-0.651650936963378,0.7475704894770291,0.651650936963378,-0.7475704894770291
198,3.8671875,0.0,0.0,-0.6367227063501175,0.7606621999666942,0.6367227063501175,-0.7606621999666942
199,3.88671875,0.0,0.0,-0.6215393093755955,0.7734490753942844,0.6215393093755955,-0.7734490753942844
200,3.90625,0.0,0.0,-0.606107028338603,0.7859262372686134,0.606107028338603,-0.7859262372686134
201,3.92578125,0.0,0.0,-0.5904322349856329,0.7980889385228275,0.5904322349856329,-0.7980889385228275
202,3.9453125,0.0,0.0,-0.5745213876939776,0.8099325649938633,0.5745213876939776,-0.8099325649938633
203,3.96484375,0.0,0.0,-0.5583810286374632,0.8214526368394486,0.5583810286374632,-0.8214526368394486
204,3.984375,0.0,0.0,-0.5420177809362576,0.8326448098927883,0.5420177809362576,-0.8326448098927883
205,4.00390625,0.0,0.0,-0.5254383457921659,0.8435048769551174,0.5254383457921659,-0.8435048769551174
206,4.0234375,0.0,0.0,-0.5086494996107991,0.8540287690263287,0.5086494996107991,-0.8540287690263287
207,4.04296875,0.0,0.0,-0.4916580911119849,0.8642125564739177,0.4916580911119849,-0.8642125564739177
208,4.0625,0.0,0.0,-0.4744710384297565,0.8740524501405151,0.4744710384297565,-0.8740524501405151
209,4.08203125,0.0,0.0,-0.45709532620323723,0.8835448023903053,0.45709532620323723,-0.8835448023903053
210,4.1015625,0.0,0.0,-0.43953800265970744,0.8926861080946566,0.43953800265970744,-0.8926861080946566
211,4.12109375,0.0,0.0,-0.421806176691118,0.9014730055573156,0.421806176691118,-0.9014730055573156
212,4.140625,0.0,0.0,-0.40390701492528464,0.9099022773795391,0.40390701492528464,-0.9099022773795391
213,4.16015625,0.0,0.0,-0.38584773879297346,0.9179708512655649,0.38584773879297346,-0.9179708512655649
214,4.1796875,0.0,0.0,-0.36763562159205876,0.92567580076884,0.36763562159205876,-0.92567580076884
215,4.19921875,0.0,0.0,-0.34927798554990763,0.9330143459794485,0.34927798554990763,-0.9330143459794485
216,4.21875,0.0,0.0,-0.3307821988851187,0.939983854153199,0.3307821988851187,-0.939983854153199
217,4.23828125,0.0,0.0,-0.31215567286971385,0.9465818402828504,0.31215567286971385,-0.9465818402828504
218,4.2578125,0.0,0.0,-0.29340585889285514,0.9528059676119717,0.29340585889285514,-0.9528059676119717
219,4.27734375,0.0,0.0,-0.27454024552712986,0.9586540480919462,0.27454024552712986,-0.9586540480919462
220,4.296875,0.0,0.0,-0.2555663555984211,0.9641240427826466,0.2555663555984211,-0.9641240427826466
221,4.31640625,0.0,0.0,-0.23649174326035152,0.96921406219732,0.23649174326035152,-0.96921406219732
222,4.3359375,0.0,0.0,-0.217323991074262,0.9739223665922326,0.217323991074262,-0.9739223665922326
223,4.35546875,0.0,0.0,-0.1980707070956587,0.9782473662016398,0.1980707070956587,-0.9782473662016398
224,4.375,0.0,0.0,-0.17873952196803508,0.9821876214186498,0.17873952196803508,-0.9821876214186498
225,4.39453125,0.0,0.0,-0.15933808602494892,0.9857418429225665,0.15933808602494892,-0.9857418429225665
226,4.4140625,0.0,0.0,-0.13987406640120692,0.9889088917532974,0.13987406640120692,-0.9889088917532974
227,4.43359375,0.0,0.0,-0.12035514415398371,0.991687779333426,0.12035514415398371,-0.991687779333426
228,4.453125,0.0,0.0,-0.10078901139467604,0.9940776674385479,0.10078901139467604,-0.9940776674385479
229,4.47265625,0.0,0.0,-0.08118336843226673,0.9960778681164809,0.08118336843226673,-0.9960778681164809
230,4.4921875,0.0,0.0,-0.06154592092894838,0.9976878435559585,0.06154592092894838,-0.9976878435559585
231,4.51171875,0.0,0.0,-0.04188437706873127,0.998907205905421,0.04188437706873127,-0.998907205905421
232,4.53125,0.0,0.0,-0.022206444739735993,0.9997357170425233,0.022206444739735993,-0.9997357170425233
233,4.55078125,0.0,0.0,-0.0025198287308470513,1.0001732882949745,0.0025198287308470513,-1.0001732882949745
234,4.5703125,0.0,0.0,0.017167772056619617,1.0002199801133322,-0.017167772056619617,-1.0002199801133322
235,4.58984375,0.0,0.0,0.03684866738160532,0.9998760016963649,-0.03684866738160532,-0.9998760016963649
236,4.609375,0.0,0.0,0.05651517841974594,0.9991417105696065,-0.05651517841974594,-0.9991417105696065
237,4.62890625,0.0,0.0,0.07615964050297236,0.9980176121177144,-0.07615964050297236,-0.9980176121177144
238,4.6484375,0.0,0.0,0.09577440584170949,0.996504359071248,-0.09577440584170949,-0.996504359071248
239,4.66796875,0.0,0.0,0.11535184622913046,0.994602750948477,-0.11535184622913046,-0.994602750948477
240,4.6875,0.0,0.0,0.1348843557269423,0.9923137334528292,-0.1348843557269423,-0.9923137334528292
241,4.70703125,0.0,0.0,0.15436435333219908,0.9896383978265789,-0.15436435333219908,-0.9896383978265789
242,4.7265625,0.0,0.0,0.1737842856246575,0.9865779801613761,-0.1737842856246575,-0.9865779801613761
243,4.74609375,0.0,0.0,0.19313662939420756,0.9831338606662102,-0.19313662939420756,-0.9831338606662102
244,4.765625,0.0,0.0,0.21241389424792945,0.9793075628933954,-0.21241389424792945,-0.9793075628933954
245,4.78515625,0.0,0.0,0.2316086251963435,0.9751007529231593,-0.2316086251963435,-0.9751007529231593
246,4.8046875,0.0,0.0,0.25071340521843766,0.9705152385074116,-0.25071340521843766,-0.9705152385074116
247,4.82421875,0.0,0.0,0.26972085780507077,0.965552968173258,-0.26972085780507077,-0.965552968173258
248,4.84375,0.0,0.0,0.28862364948036706,0.9602160302868232,-0.28862364948036706,-0.9602160302868232
249,4.86328125,0.0,0.0,0.3074144923007289,0.9545066520779344,-0.3074144923007289,-0.9545066520779344
250,4.8828125,0.0,0.0,0.3260861463311105,0.9484271986262103,-0.3260861463311105,-0.9484271986262103
251,4.90234375,0.0,0.0,0.3446314220982068,0.9419801718090933,-0.3446314220982068,-0.9419801718090933
252,4.921875,0.0,0.0,0.36304318302022465,0.9351682092123531,-0.36304318302022465,-0.9351682092123531
253,4.94140625,0.0,0.0,0.3813143478129138,0.9279940830035801,-0.3813143478129138,-0.9279940830035801
254,4.9609375,0.0,0.0,0.39943789287154746,0.9204606987691814,-0.39943789287154746,-0.9204606987691814
255,4.98046875,0.0,0.0,0.41740685462855054,0.9125710943153786,-0.41740685462855054,-0.9125710943153786
256,5.0,0.0,0.0,0.4352143318864844,0.904328438433703,-0.4352143318864844,-0.904328438433703
257,5.01953125,0.0,0.0,0.4528534881261048,0.8957360296314673,-0.4528534881261048,-0.8957360296314673
258,5.0390625,0.0,0.0,0.4703175537892183,0.8867972948276913,-0.4703175537892183,-0.8867972948276913
259,5.05859375,0.0,0.0,0.48759982853606854,0.8775157880149447,-0.48759982853606854,-0.8775157880149447
260,5.078125,0.0,0.0,0.5046936834769924,0.8678951888875607,-0.5046936834769924,-0.8678951888875607
